Customer_ID,Age,Age_Group,Gender,Subscription_Length,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST000292,65.0,65-74,Perempuan,52,PayPal,2,1.0,142872.84,255,642253.86,True
CUST000293,69.0,65-74,Perempuan,48,PayPal,3,,205379.71,130,1000446.86,False
CUST000294,,,Perempuan,46,PayPal,0,7.0,247837.21,263,967592.85,False
CUST000295,19.0,15-24,Perempuan,14,PayPal,2,5.0,196787.12,171,686901.62,False
CUST000296,18.0,15-24,Laki-laki,59,PayPal,2,6.0,198977.39,190,916542.76,False
CUST000297,65.0,65-74,Laki-laki,33,Debit Card,1,,141188.02,284,713016.35,True
CUST000298,29.0,25-34,Laki-laki,35,PayPal,2,3.0,333594.61,25,760865.28,True
CUST000299,22.0,15-24,Laki-laki,58,PayPal,1,7.0,204368.82,160,992359.72,False
CUST000300,54.0,45-54,Laki-laki,39,PayPal,2,7.0,218858.28,217,893123.75,False
CUST000301,49.0,45-54,Perempuan,58,Debit Card,4,7.0,139503.2,176,923282.05,False
CUST000302,26.0,25-34,Laki-laki,47,PayPal,3,,214140.78,336,720261.09,True
CUST000303,58.0,55-64,Laki-laki,51,Debit Card,1,2.0,148769.72,221,728516.71,True
CUST000304,52.0,45-54,Laki-laki,20,Credit Card,3,,135459.63,280,631471.01,False
CUST000305,,,Perempuan,2,PayPal,3,4.0,153992.66,81,511511.73,False
CUST000306,65.0,65-74,Perempuan,51,Debit Card,4,7.0,84914.99,125,856057.68,False
CUST000307,33.0,25-34,Laki-laki,41,Credit Card,3,3.0,228293.28,170,740647.42,True
CUST000308,20.0,15-24,Perempuan,19,Debit Card,1,5.0,182129.18,70,733234.21,False
CUST000309,37.0,35-44,Laki-laki,59,Debit Card,2,2.0,311354.97,78,837524.64,True
CUST000310,41.0,35-44,Laki-laki,37,Credit Card,2,,94518.47,90,589181.99,True
CUST000311,50.0,45-54,Perempuan,18,PayPal,2,9.0,95192.4,348,846454.2,True
CUST000312,41.0,35-44,Perempuan,16,PayPal,3,4.0,308153.81,111,699874.75,False
CUST000313,69.0,65-74,Laki-laki,4,Debit Card,2,8.0,116252.67,164,727337.33,False
CUST000314,28.0,25-34,Laki-laki,12,Credit Card,0,7.0,84746.51,128,721271.98,False
CUST000315,66.0,65-74,Perempuan,29,PayPal,1,1.0,129394.27,155,586317.8,True
CUST000316,25.0,25-34,Laki-laki,7,Debit Card,1,10.0,292484.97,194,927325.62,False
CUST000317,53.0,45-54,Perempuan,14,Credit Card,1,7.0,287093.54,173,836850.72,False
CUST000318,55.0,55-64,Laki-laki,55,Debit Card,1,2.0,170166.95,300,785295.19,True
CUST000319,57.0,55-64,Perempuan,12,Credit Card,3,3.0,253060.15,313,595921.28,True
CUST000320,37.0,35-44,Laki-laki,35,PayPal,0,1.0,212455.96,21,660449.93,True
CUST000321,52.0,45-54,Laki-laki,5,PayPal,2,7.0,312871.31,311,755136.89,True
CUST000322,65.0,65-74,Perempuan,17,Debit Card,1,3.0,98562.04,109,573344.67,True
CUST000323,42.0,35-44,Laki-laki,58,PayPal,2,6.0,289789.26,360,990843.38,True
CUST000324,52.0,45-54,Laki-laki,42,PayPal,1,7.0,127372.49,129,892281.34,False
CUST000325,42.0,35-44,Perempuan,32,Credit Card,1,,183140.07,280,700548.68,True
CUST000326,46.0,45-54,Laki-laki,10,PayPal,1,2.0,132763.91,27,534088.34,True
CUST000327,35.0,35-44,Laki-laki,43,Credit Card,2,9.0,261821.22,344,1038523.82,True
CUST000328,63.0,55-64,Laki-laki,17,Credit Card,2,9.0,255587.38,92,888237.76,False
CUST000329,35.0,35-44,Perempuan,5,Debit Card,2,7.0,222733.37,295,713690.28,False
CUST000330,19.0,15-24,Perempuan,45,Credit Card,2,5.0,260641.85,55,871389.55,False
CUST000331,52.0,45-54,Perempuan,42,PayPal,1,4.0,245815.42,196,858247.95,False
CUST000332,,,Laki-laki,9,Credit Card,1,,280522.74,221,676455.73,False
CUST000333,58.0,55-64,Laki-laki,49,Credit Card,2,1.0,144726.15,301,653710.65,True
CUST000334,53.0,45-54,Laki-laki,33,Debit Card,2,4.0,192575.07,156,737109.3,False
CUST000335,50.0,45-54,Laki-laki,36,PayPal,3,7.0,122486.51,101,824383.04,False
CUST000336,21.0,15-24,Perempuan,36,PayPal,2,5.0,192743.55,236,795235.63,False
CUST000337,50.0,45-54,Laki-laki,18,PayPal,1,9.0,261652.74,285,940804.19,False
CUST000338,31.0,25-34,Laki-laki,9,Credit Card,2,4.0,258957.03,69,646465.91,False
CUST000339,38.0,35-44,Laki-laki,57,PayPal,2,3.0,263506.04,267,865155.71,True
CUST000340,65.0,65-74,Perempuan,29,PayPal,2,,162248.29,138,780914.65,False
CUST000341,37.0,35-44,Laki-laki,50,Credit Card,2,4.0,251543.81,248,869030.8,False
CUST000342,25.0,25-34,Laki-laki,14,Debit Card,2,2.0,177074.71,103,560371.55,True
CUST000343,24.0,15-24,Laki-laki,25,Debit Card,1,5.0,322980.23,108,830785.36,False
CUST000344,20.0,15-24,Laki-laki,15,Credit Card,0,4.0,171009.36,200,679993.86,False
CUST000345,34.0,25-34,Laki-laki,6,Debit Card,1,5.0,236717.39,215,714869.66,False
CUST000346,50.0,45-54,Perempuan,56,Debit Card,5,9.0,273783.45,155,1053013.28,True
CUST000347,65.0,65-74,Laki-laki,42,Debit Card,4,4.0,313376.75,87,779229.83,False
CUST000348,29.0,25-34,Laki-laki,29,PayPal,3,6.0,194933.82,209,777208.04,False
CUST000349,68.0,65-74,Laki-laki,15,Debit Card,2,,175389.89,178,624057.79,False
CUST000350,39.0,35-44,Laki-laki,29,PayPal,2,1.0,192912.03,74,616476.1,True
CUST000351,39.0,35-44,Laki-laki,4,Debit Card,2,2.0,166123.38,258,505109.41,True
CUST000352,63.0,55-64,Laki-laki,18,PayPal,2,6.0,249522.03,273,799279.2,False
CUST000353,47.0,45-54,Laki-laki,50,Credit Card,0,8.0,319947.56,351,1073905.07,True
CUST000354,55.0,55-64,Laki-laki,57,Credit Card,1,9.0,116084.18,336,1060594.98,True
CUST000355,55.0,55-64,Laki-laki,49,Debit Card,1,4.0,225934.53,24,822866.7,False
CUST000356,62.0,55-64,Laki-laki,44,PayPal,0,6.0,311018.0,313,940804.19,True
CUST000357,68.0,65-74,Perempuan,39,Credit Card,4,3.0,109513.38,71,627595.92,True
CUST000358,25.0,25-34,Perempuan,16,Credit Card,2,,209086.32,83,886552.94,False
CUST000359,44.0,35-44,Perempuan,11,Credit Card,0,8.0,302930.86,353,864313.3,True
CUST000360,44.0,35-44,Perempuan,14,Credit Card,2,1.0,311860.41,292,565089.05,True
CUST000361,51.0,45-54,Laki-laki,3,Debit Card,0,2.0,214309.26,301,563572.71,True
CUST000362,38.0,35-44,Perempuan,51,PayPal,3,10.0,90474.9,10,1014767.84,False
CUST000363,47.0,45-54,Perempuan,50,Credit Card,2,9.0,110861.24,319,1021170.16,True
CUST000364,50.0,45-54,Laki-laki,42,Debit Card,1,,232505.33,43,1066491.85,False
CUST000365,45.0,45-54,Perempuan,38,Credit Card,1,3.0,115578.74,51,685553.77,True
CUST000366,64.0,55-64,Perempuan,45,Credit Card,3,3.0,121981.06,207,672749.13,True
CUST000367,50.0,45-54,Laki-laki,42,Credit Card,3,10.0,279343.36,107,1043241.32,False
CUST000368,22.0,15-24,Laki-laki,18,Credit Card,3,9.0,273951.94,259,864818.75,False
CUST000369,65.0,65-74,Laki-laki,58,Debit Card,0,3.0,297202.47,194,874759.19,True
CUST000370,36.0,35-44,Perempuan,20,PayPal,0,10.0,111029.72,235,947880.44,False
CUST000371,21.0,15-24,Perempuan,58,Debit Card,3,,134280.25,163,847970.54,False
CUST000372,52.0,45-54,Laki-laki,48,Debit Card,3,6.0,294675.24,69,962706.86,False
CUST000373,66.0,65-74,Laki-laki,25,Debit Card,1,,266538.72,335,688586.45,True
CUST000374,34.0,25-34,Perempuan,57,Credit Card,4,10.0,287935.95,292,1102210.06,False
CUST000375,61.0,55-64,Laki-laki,38,PayPal,0,8.0,334437.02,305,1020159.27,True
CUST000376,45.0,45-54,Perempuan,13,Credit Card,1,2.0,302762.38,257,607209.58,True
CUST000377,47.0,45-54,Laki-laki,4,Debit Card,3,6.0,215825.6,329,671906.72,True
CUST000378,46.0,45-54,Laki-laki,55,Credit Card,2,2.0,162753.73,185,749745.46,True
CUST000379,63.0,55-64,Perempuan,14,PayPal,2,,228293.28,255,875264.64,False
CUST000380,,,Laki-laki,33,PayPal,1,,245646.94,116,881666.96,False
CUST000381,52.0,45-54,Laki-laki,28,Credit Card,4,,168987.57,14,879813.66,False
CUST000382,,,Laki-laki,52,Debit Card,2,4.0,279006.4,215,850329.29,False
CUST000383,54.0,45-54,Perempuan,37,Credit Card,2,,107660.08,93,654890.02,True
CUST000384,41.0,35-44,Laki-laki,8,Debit Card,1,2.0,281196.67,234,584127.53,True
CUST000385,46.0,45-54,Laki-laki,44,PayPal,4,8.0,92328.2,180,924461.42,False
CUST000386,66.0,65-74,Laki-laki,34,Credit Card,5,4.0,210097.21,54,694314.84,True
CUST000387,63.0,55-64,Laki-laki,44,PayPal,2,2.0,301919.97,305,755979.3,True
CUST000388,48.0,45-54,Laki-laki,5,Debit Card,2,9.0,106143.74,30,765245.81,False
CUST000389,52.0,45-54,Laki-laki,54,Debit Card,0,8.0,215151.67,12,1044252.21,False
CUST000390,50.0,45-54,Perempuan,5,Credit Card,3,5.0,124508.29,111,578904.58,False
CUST000391,,,Perempuan,31,Credit Card,2,8.0,310344.07,112,961359.01,False
CUST000392,38.0,35-44,Laki-laki,45,Credit Card,5,5.0,294675.24,169,820844.91,True
CUST000393,49.0,45-54,Perempuan,9,PayPal,6,7.0,320284.52,104,703412.87,True
CUST000394,40.0,35-44,Perempuan,42,Debit Card,3,5.0,305289.61,11,850497.77,False
CUST000395,50.0,45-54,Laki-laki,32,Debit Card,3,5.0,270413.81,347,778555.9,True
CUST000396,20.0,15-24,Perempuan,33,PayPal,3,4.0,130910.61,329,654216.09,True
CUST000397,35.0,35-44,Perempuan,3,Credit Card,2,5.0,160731.95,272,593057.08,False
CUST000398,42.0,35-44,Perempuan,30,Credit Card,3,,209760.25,14,804165.18,False
CUST000399,59.0,55-64,Perempuan,50,PayPal,2,3.0,233010.78,175,771311.17,True
CUST000400,48.0,45-54,Perempuan,12,Debit Card,0,4.0,281870.6,158,687744.04,False
CUST000401,20.0,15-24,Perempuan,29,Debit Card,2,8.0,141524.99,110,866840.53,False
CUST000402,57.0,55-64,Perempuan,3,Debit Card,2,6.0,116589.63,152,647813.77,False
CUST000403,63.0,55-64,Perempuan,26,Debit Card,2,,206222.12,234,842073.66,False
CUST000404,41.0,35-44,Laki-laki,57,PayPal,2,2.0,124171.33,141,757664.12,True
CUST000405,67.0,65-74,Laki-laki,30,Debit Card,1,9.0,259630.96,119,958326.33,False
CUST000406,49.0,45-54,Perempuan,9,PayPal,2,7.0,229641.14,9,764234.92,False
CUST000407,64.0,55-64,Perempuan,26,Credit Card,5,5.0,271593.19,177,718070.82,True
CUST000408,39.0,35-44,Laki-laki,2,PayPal,1,7.0,100246.86,49,682521.09,False
CUST000409,40.0,35-44,Perempuan,3,Debit Card,0,2.0,328034.7,298,580757.89,True
CUST000410,19.0,15-24,Perempuan,46,Credit Card,2,4.0,84241.06,333,709141.27,True
CUST000411,44.0,35-44,Laki-laki,4,PayPal,0,7.0,166460.34,149,721777.42,False
CUST000412,59.0,55-64,Laki-laki,25,PayPal,3,2.0,255924.35,157,622036.01,True
CUST000413,19.0,15-24,Laki-laki,51,PayPal,2,,95697.85,92,972141.86,False
CUST000414,43.0,35-44,Perempuan,13,Credit Card,3,10.0,105301.33,152,798605.27,False
CUST000415,,,Perempuan,39,PayPal,4,10.0,103616.51,170,924629.9,False
CUST000416,57.0,55-64,Laki-laki,44,Debit Card,1,5.0,231157.48,84,852688.04,False
CUST000417,,,Laki-laki,35,Credit Card,1,5.0,310681.04,359,859258.84,True
CUST000418,26.0,25-34,Perempuan,55,Credit Card,1,8.0,224586.67,327,1011398.2,True
CUST000419,60.0,55-64,Laki-laki,23,PayPal,2,1.0,236717.39,48,598448.51,True
CUST000420,65.0,65-74,Perempuan,9,Debit Card,1,6.0,171683.29,335,701222.61,True
CUST000421,56.0,55-64,Perempuan,2,Credit Card,3,2.0,88958.56,217,430640.31,True
CUST000422,46.0,45-54,Laki-laki,54,PayPal,4,1.0,89632.49,77,612095.56,True
CUST000423,59.0,55-64,Laki-laki,41,Debit Card,2,7.0,308659.25,43,956136.06,False
CUST000424,43.0,35-44,Perempuan,44,PayPal,3,4.0,110187.31,264,741321.35,False
CUST000425,,,Laki-laki,31,PayPal,1,1.0,336964.25,63,686227.7,True
CUST000426,,,Laki-laki,44,Credit Card,1,10.0,125856.15,245,1026056.14,False
CUST000427,42.0,35-44,Laki-laki,47,Credit Card,4,6.0,254744.97,120,860438.21,False
CUST000428,41.0,35-44,Laki-laki,2,PayPal,3,10.0,323991.13,319,860606.7,True
CUST000429,30.0,25-34,Perempuan,32,Credit Card,1,6.0,175726.86,262,801974.92,False
CUST000430,24.0,15-24,Perempuan,18,Credit Card,3,3.0,269908.36,330,616139.13,True
CUST000431,53.0,45-54,Perempuan,13,Debit Card,2,6.0,172862.66,250,722451.35,False
CUST000432,62.0,55-64,Perempuan,46,Debit Card,2,10.0,161237.39,52,1061268.91,False
CUST000433,37.0,35-44,Laki-laki,5,PayPal,4,9.0,135291.15,277,707119.48,False
CUST000434,18.0,15-24,Laki-laki,58,PayPal,2,6.0,291642.56,142,994886.95,False
CUST000435,25.0,25-34,Perempuan,42,PayPal,2,1.0,149275.16,251,620182.7,True
CUST000436,63.0,55-64,Perempuan,44,PayPal,4,,155845.97,314,1001120.79,True
CUST000437,33.0,25-34,Laki-laki,10,Debit Card,4,6.0,336627.29,225,729864.57,False
CUST000438,31.0,25-34,Perempuan,56,Credit Card,2,8.0,166965.79,153,999941.41,False
CUST000439,29.0,25-34,Perempuan,43,Debit Card,1,7.0,191058.73,56,911993.74,False
CUST000440,68.0,65-74,Laki-laki,25,PayPal,1,,334437.02,339,921428.74,True
CUST000441,,,Perempuan,34,PayPal,2,8.0,177580.16,9,906939.28,False
CUST000442,32.0,25-34,Laki-laki,37,Debit Card,2,9.0,176737.75,241,956978.47,False
CUST000443,,,Laki-laki,30,Debit Card,2,3.0,293495.86,164,727674.3,True
CUST000444,51.0,45-54,Perempuan,7,PayPal,2,7.0,163090.7,133,698189.93,False
CUST000445,19.0,15-24,Laki-laki,6,Credit Card,2,6.0,143378.29,81,648824.66,False
CUST000446,49.0,45-54,Perempuan,54,PayPal,2,2.0,191227.21,350,762718.58,True
CUST000447,40.0,35-44,Laki-laki,55,Debit Card,2,5.0,261315.78,135,932380.08,False
CUST000448,,,Perempuan,3,PayPal,2,,95192.4,134,465853.08,True
CUST000449,68.0,65-74,Perempuan,13,PayPal,6,5.0,178759.53,52,570648.96,True
CUST000450,42.0,35-44,Perempuan,3,Credit Card,2,9.0,171683.29,202,753283.58,False
CUST000451,39.0,35-44,Laki-laki,26,PayPal,1,8.0,146074.0,198,861617.59,False
CUST000452,39.0,35-44,Laki-laki,57,PayPal,3,9.0,249522.03,106,1083171.58,False
CUST000453,66.0,65-74,Perempuan,24,PayPal,1,9.0,157530.79,311,891270.44,True
CUST000454,69.0,65-74,Laki-laki,53,Debit Card,5,,237559.8,244,948385.88,True
CUST000455,59.0,55-64,Perempuan,6,Debit Card,2,8.0,211782.03,233,764066.44,False
CUST000456,23.0,15-24,Perempuan,43,Credit Card,1,6.0,139166.24,14,895314.01,False
CUST000457,32.0,25-34,Laki-laki,58,PayPal,2,6.0,151633.91,225,938276.96,False
CUST000458,60.0,55-64,Perempuan,49,Debit Card,1,6.0,127372.49,211,893123.75,False
CUST000459,54.0,45-54,Laki-laki,42,Credit Card,0,10.0,98562.04,201,1025213.73,False
CUST000460,50.0,45-54,Perempuan,12,PayPal,5,6.0,240760.96,165,669379.48,True
CUST000461,25.0,25-34,Laki-laki,49,Credit Card,3,9.0,254239.53,49,1014936.32,False
CUST000462,61.0,55-64,Perempuan,36,Credit Card,1,10.0,126193.11,133,965065.61,False
CUST000463,61.0,55-64,Perempuan,2,Credit Card,4,,239750.06,70,418678.08,True
CUST000464,22.0,15-24,Laki-laki,11,Credit Card,0,10.0,332415.23,119,963886.24,False
CUST000465,56.0,55-64,Perempuan,39,Credit Card,2,6.0,103111.06,139,787653.94,False
CUST000466,21.0,15-24,Perempuan,34,Credit Card,0,8.0,208243.91,243,948217.4,False
CUST000467,23.0,15-24,Laki-laki,26,Credit Card,4,1.0,269571.4,181,563909.67,True
CUST000468,62.0,55-64,Perempuan,18,PayPal,4,6.0,95866.33,183,637199.4,False
CUST000469,49.0,45-54,Laki-laki,21,PayPal,2,9.0,280859.7,335,930526.78,True
CUST000470,,,Perempuan,36,Credit Card,2,,331741.3,50,893966.16,False
CUST000471,47.0,45-54,Laki-laki,40,PayPal,3,2.0,106649.19,181,619677.26,True
CUST000472,64.0,55-64,Perempuan,52,Credit Card,1,1.0,291979.52,125,755136.89,True
CUST000473,52.0,45-54,Perempuan,46,PayPal,4,4.0,179938.91,231,758675.01,False
CUST000474,57.0,55-64,Perempuan,44,Debit Card,0,6.0,120633.2,311,863470.89,True
CUST000475,69.0,65-74,Laki-laki,22,Credit Card,2,10.0,208917.84,348,960516.6,True
CUST000476,33.0,25-34,Laki-laki,53,Debit Card,0,10.0,102268.65,3,1073399.62,False
CUST000477,,,Laki-laki,59,Credit Card,0,9.0,216162.57,173,1120743.1,False
CUST000478,67.0,65-74,Laki-laki,30,Credit Card,6,5.0,89127.04,81,632481.9,True
CUST000479,59.0,55-64,Perempuan,50,Debit Card,2,,268392.03,275,992022.75,False
CUST000480,47.0,45-54,Perempuan,43,Debit Card,1,6.0,207569.98,315,906096.87,True
CUST000481,36.0,35-44,Laki-laki,30,Debit Card,2,6.0,200156.76,345,830953.84,True
CUST000482,34.0,25-34,Laki-laki,8,Credit Card,4,9.0,133774.81,219,753620.55,False
CUST000483,36.0,35-44,Laki-laki,34,Debit Card,1,,175558.37,140,785800.63,False
CUST000484,45.0,45-54,Perempuan,57,Debit Card,5,2.0,130236.68,63,664493.5,True
CUST000485,43.0,35-44,Laki-laki,47,PayPal,1,8.0,270076.85,27,1024034.36,False
CUST000486,54.0,45-54,Laki-laki,9,PayPal,0,3.0,134617.22,196,601144.22,True
CUST000487,43.0,35-44,Perempuan,51,Debit Card,1,9.0,240087.03,152,1050317.57,False
CUST000488,40.0,35-44,Perempuan,20,Debit Card,1,5.0,154835.07,252,692124.57,False
CUST000489,26.0,25-34,Laki-laki,40,Debit Card,0,1.0,250195.96,248,702738.94,True
CUST000490,29.0,25-34,Perempuan,25,Debit Card,4,4.0,220880.07,154,647308.33,False
CUST000491,18.0,15-24,Laki-laki,19,PayPal,1,9.0,191227.21,210,880656.07,False
CUST000492,18.0,15-24,Perempuan,5,Credit Card,2,1.0,254408.01,22,521620.66,True
CUST000493,64.0,55-64,Laki-laki,11,Debit Card,4,8.0,189373.91,70,738288.67,False
CUST000494,51.0,45-54,Laki-laki,15,Debit Card,2,,291811.04,19,862123.04,False
CUST000495,,,Laki-laki,8,PayPal,4,9.0,268560.51,101,781925.54,False
CUST000496,65.0,65-74,Laki-laki,19,Debit Card,2,9.0,220880.07,162,863470.89,False
CUST000497,42.0,35-44,Perempuan,23,Debit Card,4,6.0,305963.54,139,793719.29,False
CUST000498,57.0,55-64,Perempuan,27,PayPal,4,5.0,293664.34,88,778050.45,False
CUST000499,62.0,55-64,Perempuan,40,Debit Card,3,7.0,218689.8,37,886384.46,False
CUST000500,18.0,15-24,Perempuan,32,Debit Card,3,9.0,101594.72,171,862796.96,False
CUST000501,33.0,25-34,Laki-laki,26,PayPal,1,,227282.39,260,780746.17,False
CUST000502,56.0,55-64,Laki-laki,27,Credit Card,1,3.0,174042.04,338,622878.42,True
CUST000503,22.0,15-24,Perempuan,19,Debit Card,3,9.0,220711.58,271,865661.16,False
CUST000504,39.0,35-44,Perempuan,50,Debit Card,2,10.0,247837.21,255,1076769.26,False
CUST000505,46.0,45-54,Perempuan,42,Credit Card,3,1.0,247163.28,140,667694.66,True
CUST000506,20.0,15-24,Perempuan,29,PayPal,1,1.0,254408.01,68,595752.8,True
CUST000507,29.0,25-34,Perempuan,39,Credit Card,2,10.0,255924.35,68,1032289.98,False
CUST000508,43.0,35-44,Laki-laki,41,Debit Card,2,4.0,111872.13,169,727505.82,False
CUST000509,33.0,25-34,Laki-laki,33,Credit Card,2,2.0,132763.91,105,601144.22,True
CUST000510,68.0,65-74,Laki-laki,19,PayPal,1,7.0,243625.15,315,823035.18,True
CUST000511,54.0,45-54,Perempuan,37,Debit Card,2,2.0,187352.12,58,676624.22,True
CUST000512,39.0,35-44,Perempuan,19,PayPal,2,7.0,276984.61,187,825562.41,False
CUST000513,46.0,45-54,Perempuan,33,PayPal,1,8.0,115747.22,56,862628.48,False
CUST000514,31.0,25-34,Perempuan,47,Credit Card,2,8.0,132595.43,4,953271.86,False
CUST000515,45.0,45-54,Laki-laki,16,Credit Card,4,3.0,225429.08,285,580252.44,True
CUST000516,22.0,15-24,Laki-laki,23,PayPal,3,9.0,210771.14,17,882003.93,False
CUST000517,64.0,55-64,Perempuan,7,PayPal,0,10.0,151633.91,237,854372.86,False
CUST000518,,,Laki-laki,26,Debit Card,4,,187520.61,307,859595.8,True
CUST000519,47.0,45-54,Laki-laki,32,PayPal,2,10.0,93002.13,250,910645.89,False
CUST000520,63.0,55-64,Perempuan,12,PayPal,2,6.0,93676.06,24,639726.63,False
CUST000521,69.0,65-74,Perempuan,8,Credit Card,2,4.0,108165.52,300,549251.73,False
CUST000522,22.0,15-24,Perempuan,5,PayPal,3,8.0,229978.1,116,739299.57,False
CUST000523,29.0,25-34,Perempuan,42,PayPal,0,4.0,302593.9,238,870884.11,False
CUST000524,33.0,25-34,Perempuan,28,Credit Card,1,4.0,149949.09,169,716554.48,False
CUST000525,,,Perempuan,53,Debit Card,1,8.0,92833.65,313,986125.88,True
CUST000526,43.0,35-44,Laki-laki,5,Credit Card,1,4.0,263337.56,288,656237.88,False
CUST000527,65.0,65-74,Laki-laki,49,Credit Card,2,1.0,300403.63,241,721440.46,True
CUST000528,38.0,35-44,Perempuan,26,PayPal,1,6.0,119116.86,364,761370.72,True
CUST000529,56.0,55-64,Laki-laki,5,PayPal,1,8.0,181792.21,298,796246.52,False
CUST000530,53.0,45-54,Perempuan,22,Debit Card,1,3.0,124339.81,290,589855.92,True
CUST000531,,,Perempuan,15,PayPal,3,2.0,111198.2,251,514712.89,True
CUST000532,,,Perempuan,13,Debit Card,0,6.0,248005.69,165,762550.1,False
CUST000533,54.0,45-54,Perempuan,28,Debit Card,1,,328708.63,341,669716.45,True
CUST000534,40.0,35-44,Laki-laki,33,Debit Card,1,5.0,255587.38,141,828932.06,False
CUST000535,27.0,25-34,Perempuan,43,Debit Card,3,6.0,333089.16,120,916037.32,False
CUST000536,22.0,15-24,Laki-laki,23,PayPal,4,8.0,194091.41,338,843926.97,True
CUST000537,,,Perempuan,33,Credit Card,1,7.0,311186.49,161,928841.96,False
CUST000538,51.0,45-54,Perempuan,43,Credit Card,2,6.0,136133.56,105,807029.38,False
CUST000539,69.0,65-74,Perempuan,18,PayPal,4,,114062.4,338,494326.56,True
CUST000540,48.0,45-54,Laki-laki,50,PayPal,2,8.0,261821.22,92,1014262.39,False
CUST000541,27.0,25-34,Perempuan,53,Debit Card,0,8.0,178085.61,204,1040208.64,False
CUST000542,36.0,35-44,Perempuan,30,PayPal,0,5.0,164607.04,40,796415.01,False
CUST000543,,,Perempuan,26,Credit Card,2,3.0,253902.56,54,680667.79,True
CUST000544,,,Laki-laki,16,PayPal,4,8.0,168482.13,89,765582.78,False
CUST000545,22.0,15-24,Laki-laki,13,PayPal,0,5.0,228967.21,135,730201.53,False
CUST000546,62.0,55-64,Laki-laki,39,Debit Card,0,3.0,159889.54,2,770637.24,True
CUST000547,21.0,15-24,Perempuan,33,Debit Card,0,9.0,282376.04,97,1017800.52,False
CUST000548,,,Laki-laki,26,Debit Card,2,9.0,163259.18,56,877117.94,False
CUST000549,41.0,35-44,Perempuan,48,Debit Card,1,7.0,219363.73,360,978712.67,True
CUST000550,33.0,25-34,Laki-laki,1,Credit Card,3,8.0,90137.94,124,647813.77,False
CUST000551,19.0,15-24,Laki-laki,49,PayPal,1,5.0,284397.83,185,923787.49,False
CUST000552,66.0,65-74,Perempuan,38,PayPal,3,5.0,241097.92,125,796751.97,False
CUST000553,45.0,45-54,Laki-laki,2,Debit Card,2,5.0,132763.91,334,581937.26,True
CUST000554,49.0,45-54,Perempuan,49,Credit Card,1,2.0,138660.79,264,759011.97,True
CUST000555,44.0,35-44,Perempuan,6,Credit Card,2,3.0,150623.02,340,549251.73,True
CUST000556,37.0,35-44,Laki-laki,46,PayPal,2,8.0,229978.1,191,998256.59,False
CUST000557,41.0,35-44,Perempuan,50,Debit Card,1,6.0,222733.37,338,942489.01,True
CUST000558,,,Perempuan,38,PayPal,3,9.0,153487.22,215,912499.19,False
CUST000559,67.0,65-74,Laki-laki,42,PayPal,1,7.0,259630.96,221,958157.85,False
CUST000560,52.0,45-54,Laki-laki,24,Credit Card,1,6.0,308996.22,199,855046.79,False
CUST000561,50.0,45-54,Perempuan,18,Credit Card,1,4.0,95192.4,344,627090.47,True
CUST000562,50.0,45-54,Laki-laki,27,PayPal,0,,189710.87,174,864650.27,False
CUST000563,68.0,65-74,Perempuan,41,Debit Card,2,4.0,234190.15,217,782599.47,False
